title,author,release_date,arxiv_url,arxiv_num
Proposal for direct air capture of CO$_2$ during the Antarctic winter using physisorption,Clifford W. Hicks,3-October-2022,https://arxiv.org/abs/2210.11308,221011308
Effect of a moving mirror on the free fall of a quantum particle in a homogeneous gravitational field,"J. Allam, A. Matzkin",20-October-2022,https://arxiv.org/abs/2210.11306,221011306
Fleet-Level Environmental Assessments for Feasibility of Aviation Emission Reduction Goals,"Kolawole Ogunsina, Hsun Chao, Nithin Jojo Kolencherry, Samarth Jain, Kushal Moolchandani, Daniel DeLaurentis, William Crossley",16-September-2022,https://arxiv.org/abs/2210.11302,221011302
Neutrinoless double-beta decay at colliders: interference between Majorana states,"Jonathan L. Schubert, Oleg Ruchayskiy",20-October-2022,https://arxiv.org/abs/2210.11294,221011294
Probing the Manipulation of Antiferromagnetic Order in CuMnAs Films Using Neutron Diffraction,"Stuart F. Poole, Luke X. Barton, Mu Wang, Pascal Manuel, Dmitri Khalyavin, Sean Langridge, Kevin W. Edmonds, Richard P. Campion, Vit Novák, Peter Wadley",20-October-2022,https://arxiv.org/abs/2210.11290,221011290
Accelerating equilibrium spin-glass simulations using quantum annealers via generative deep learning,"Giuseppe Scriva, Emanuele Costa, Benjamin McNaughton, Sebastiano Pilati",20-October-2022,https://arxiv.org/abs/2210.11288,221011288
"Responsive Operations for Key Services (ROKS): A Modular, Low SWaP Quantum Communications Payload","Craig D. Colquhoun, Hazel Jeffrey, Steve Greenland, Sonali Mohapatra, Colin Aitken, Mikulas Cebecauer, Charlotte Crawshaw, Kenny Jeffrey, Toby Jeffreys, Philippos Karagiannakis, Ahren McTaggart, Caitlin Stark, Jack Wood, Siddarth K. Joshi, Jaya Sagar, Elliott Hastings, Peide Zhang, Milan Stefko, David Lowndes, John G. Rarity, Jasminder S. Sidhu, Thomas Brougham, Duncan McArthur, Robert G. Pousa, Daniel K. L. Oi",20-October-2022,https://arxiv.org/abs/2210.11285,221011285
The occurrence of internal gravitational waves and volumetric acoustic oscillations in the atmosphere,Alexander Kochin,20-October-2022,https://arxiv.org/abs/2210.11283,221011283
Doubling the order of approximation via the randomized product formula,"Chien Hung Cho, Dominic W. Berry, Min-Hsiu Hsieh",20-October-2022,https://arxiv.org/abs/2210.11281,221011281
Stochastic transitions: Paths over higher energy barriers can dominate in the early stages,"S. P. Fitzgerald, A. Bailey Hass, G. Díaz Leines, A. J. Archer",20-October-2022,https://arxiv.org/abs/2210.11280,221011280
"Extraction of $ω$n, $ω$p and $φ$N scattering lengths from $ω$ and $φ$ differential photoproduction cross sections on the deuterium target","Chengdong Han, Wei Kou, Rong Wang, Xurong Chen",29-October-2022,https://arxiv.org/abs/2210.11276,221011276
Roadmap on spatiotemporal light fields,"Yijie Shen, Qiwen Zhan, Logan G. Wright, Demetrios N. Christodoulides, Frank W. Wise, Alan E. Willner, Zhe Zhao, Kai-heng Zou, Chen-Ting Liao, Carlos Hernández-García, Margaret Murnane, Miguel A. Porras, Andy Chong, Chenhao Wan, Konstantin Y. Bliokh, Murat Yessenov, Ayman F. Abouraddy, Liang Jie Wong, Michael Go, Suraj Kumar, Cheng Guo, Shanhui Fan, Nikitas Papasimakis, Nikolay I. Zheludev, Lu Chen",20-October-2022,https://arxiv.org/abs/2210.11273,221011273
Low-Latency Hybrid NOMA-TDMA: QoS-Driven Design Framework,"Yao Zhu, Xiaopeng Yuan, Yulin Hu, Tong Wang, M. Cenk Gursoy, Anke Schmeink",20-October-2022,https://arxiv.org/abs/2210.11272,221011272
Accurate Extrinsic Prediction of ,"Arnaud Pannatier, Kyle Matoba, François Fleuret",10-November-2022,https://arxiv.org/abs/2210.11269,221011269
Possible Evidence for Lorentz Invariance Violation in Gamma-ray Burst 221009A,"Justin D. Finke, Soebur Razzaque",20-October-2022,https://arxiv.org/abs/2210.11261,221011261
Thermal robustness of the quantum spin Hall phase in monolayer WTe$_2$,Antimo Marrazzo,20-October-2022,https://arxiv.org/abs/2210.11258,221011258
High-temperature superconducting diode,"Sanat Ghosh, Vilas Patil, Amit Basu,  Kuldeep, Digambar A. Jangade, Ruta Kulkarni, A. Thamizhavel, Mandar M. Deshmukh",20-October-2022,https://arxiv.org/abs/2210.11256,221011256
Nanowire bolometer using a 2D high-temperature superconductor,"Sanat Ghosh, Digambar A. Jangade, Mandar M. Deshmukh",20-October-2022,https://arxiv.org/abs/2210.11254,221011254
Structure-based drug design with geometric deep learning,"Clemens Isert, Kenneth Atz, Gisbert Schneider",19-October-2022,https://arxiv.org/abs/2210.11250,221011250
Two-dimensional Lifshitz-like AdS black holes in $F(R)$ gravity,B. Eslam Panah,19-October-2022,https://arxiv.org/abs/2210.11249,221011249
The Pomeron and Reggeon contributions to elastic proton-proton and proton-antiproton scattering in holographic QCD,"Zhibo Liu, Wei Xie, Akira Watanabe",20-October-2022,https://arxiv.org/abs/2210.11246,221011246
Robust one-sided self-testing of two-qubit states via quantum steering,"Yukun Wang, Xinjian Liu, Shaoxuan Wang, Haoying Zhang, Yunguang Han",20-October-2022,https://arxiv.org/abs/2210.11243,221011243
SMEFT effects on gravitational wave spectrum from electroweak phase transition,"Katsuya Hashino, Daiki Ueda",20-October-2022,https://arxiv.org/abs/2210.11241,221011241
Analysis of Smooth Pursuit Assessment in Virtual Reality and Concussion Detection using BiLSTM,"Prithul Sarker, Khondker Fariha Hossain, Isayas Berhe Adhanom, Philip K Pavilionis, Nicholas G. Murray, Alireza Tavakkoli",12-October-2022,https://arxiv.org/abs/2210.11238,221011238
Optical turbulence forecast over short timescales using machine learning techniques,"A. Turchi, E. Masciadri, L. Fini",20-October-2022,https://arxiv.org/abs/2210.11236,221011236
Development of a hardware-In-the-Loop (HIL) testbed for cyber-,"Guowen Li, Zhiyao Yang, Yangyang Fu, Lingyu Ren, Zheng O'Neill, Chirag Parikh",20-October-2022,https://arxiv.org/abs/2210.11234,221011234
Strongly anisotropic strain-tunability of excitons in exfoliated ZrSe$_3$,"Hao Li, Gabriel Sanchez-Santolino, Sergio Puebla, Riccardo Frisenda, Abdullah M. Al-Enizi, Ayman Nafady, Roberto D'Agosta, Andres Castellanos-Gomez",17-October-2022,https://arxiv.org/abs/2210.11232,221011232
Response of open two-band systems to a momentum-carrying single-mode quantized field,"Xue Han, Kang Xue, X. X. Yi",27-October-2022,https://arxiv.org/abs/2210.11230,221011230
Efficient Chebyshev polynomial approach to quantum conductance calculations: Application to twisted bilayer graphene,"Santiago Giménez de Castro, Aires Ferreira, D. A. Bahamon",20-October-2022,https://arxiv.org/abs/2210.11227,221011227
Sensitivity of an antineutrino monitor for remote nuclear reactor discovery,"Liz Kneale, Steve T Wilson, Tara Appleyard, James Armitage, Niamh Holland, Matthew Malek",20-October-2022,https://arxiv.org/abs/2210.11224,221011224
Lagrange multipliers and adiabatic limits I,"Urs Frauenfelder, Joa Weber",22-October-2022,https://arxiv.org/abs/2210.11221,221011221
Partial deconfinement: a brief overview,"Masanori Hanada, Hiromasa Watanabe",20-October-2022,https://arxiv.org/abs/2210.11216,221011216
River interlinking alters land-atmosphere feedback and changes the Indian summer monsoon,"Tejasvi Chauhan, Anjana Devanand, M. K. Roxy, Karumuri Ashok, Subimal Ghosh",20-October-2022,https://arxiv.org/abs/2210.11210,221011210
Power-law density of states in organic solar cells revealed by the open-circuit voltage dependence of the ideality factor,"Maria Saladina, Christopher Wöpke, Clemens Göhler, Ivan Ramirez, Olga Gerdes, Chao Liu, Ning Li, Thomas Heumüller, Christoph J. Brabec, Karsten Walzer, Martin Pfeiffer, Carsten Deibel",20-October-2022,https://arxiv.org/abs/2210.11208,221011208
Data analysis and the metric evolution of hypergraphs,"Dalma Bilbao, Hugo Aimar, Diego M. Mateos",20-October-2022,https://arxiv.org/abs/2210.11206,221011206
Removing grid structure in angle-resolved photoemission spectra via deep learning method,"Junde Liu, Dongchen Huang, Yi-feng Yang, Tian Qian",20-October-2022,https://arxiv.org/abs/2210.11200,221011200
Geodesic (in)completeness in general metric frames,"V. A. Rubakov, C. Wetterich",20-October-2022,https://arxiv.org/abs/2210.11198,221011198
Noisy Tree Data Structures and Quantum Applications,"Kamil Khadiev, Nikita Savelyev, Mansur Ziatdinov",20-October-2022,https://arxiv.org/abs/2210.11197,221011197
Integration of Neuromorphic AI in Event-Driven Distributed Digitized Systems: Concepts and Research Directions,"Mattias Nilsson, Olov Schelén, Anders Lindgren, Ulf Bodin, Cristina Paniagua, Jerker Delsing, Fredrik Sandin",20-October-2022,https://arxiv.org/abs/2210.11190,221011190
$L^2$-stability near equilibrium for the $4$ waves kinetic equation,Angeliki Menegaki,20-October-2022,https://arxiv.org/abs/2210.11189,221011189
On new $k_\perp$-dependent (quasi)parton distribution functions,I. V. Anikin,20-October-2022,https://arxiv.org/abs/2210.11188,221011188
Singlet Mesons in Dark $Sp(4)$ Theories,"Fabian Zierler, Jong-Wan Lee, Axel Maas, Felix Pressler",20-October-2022,https://arxiv.org/abs/2210.11187,221011187
Restoring broken symmetries using oracles,"Edgar Andres Ruiz Guzman, Denis Lacroix",20-October-2022,https://arxiv.org/abs/2210.11181,221011181
Deep-level transient spectroscopy of the charged defects in p-i-n perovskite solar cells induced by light-soaking,"A. A. Vasilev, D. S. Saranin, P. A. Gostishchev, M. P. Tuhova, S. I. Didenko, A. Y. Polyakov, A. Di Carlo",20-October-2022,https://arxiv.org/abs/2210.11176,221011176
Structure-Preserving Discretization of Fractional Vector Calculus using Discrete Exterior Calculus,"Alon Jacobson, Xiaozhe Hu",20-October-2022,https://arxiv.org/abs/2210.11175,221011175
Optimal metabolic strategies for microbial growth in stationary random environments,"Anna Paola Muntoni, Andrea De Martino",20-October-2022,https://arxiv.org/abs/2210.11167,221011167
Orientation and dynamics of water molecules in beryl,"Vojtěch Chlan, Martin Adamec, Helena Štěpánková, Victor G. Thomas, Filip Kadlec",20-October-2022,https://arxiv.org/abs/2210.11160,221011160
Efficiency of the top-down PAH-to-fullerene conversion in UV irradiated environments,"M. S. Murga, V . V. Akimkin, D. S. Wiebe",20-October-2022,https://arxiv.org/abs/2210.11156,221011156
The flow method for the Baker-Campbell-Hausdorff formula: exact results,"Federico Zadra, Alessandro Bravetti, Angel Alejandro García-Chung, Marcello Seri",20-October-2022,https://arxiv.org/abs/2210.11155,221011155
A New Type of Lattice Gauge Theory through Self-adjoint Extensions,"A. Banerjee, D. Banerjee, G. Kanwar, A. Mariani, T. Rindlisbacher, U. J. Wiese",25-November-2022,https://arxiv.org/abs/2210.11154,221011154
Classical Lie Bialgebras for AdS/CFT Integrability by Contraction and Reduction,"Niklas Beisert, Egor Im",20-October-2022,https://arxiv.org/abs/2210.11150,221011150
Finite Size of Electron in $e^+e^- \to γγ$ Annihilation in differential cross section of centre-of-mass energies 55-207 GeV,"Yutao Chen, Chih-Hsun Lin, Minghui Liu, Alexander S. Sakharov, Jürgen Ulbricht, Jiawei Zhao",20-October-2022,https://arxiv.org/abs/2210.11149,221011149
Deformed single ring theorems,"Ching-Wei Ho, Ping Zhong",25-October-2022,https://arxiv.org/abs/2210.11147,221011147
Probing Bidirectional Plasmon-Plasmon Coupling-Induced Hot Charge Carriers in Dualplasmonic Au/CuS Nanocrystals,"Patrick Bessel, André Niebur, Daniel Kranz, Jannika Lauth, Dirk Dorfs",20-October-2022,https://arxiv.org/abs/2210.11144,221011144
The ASIMOV Prize for scientific publishing -- HEP researchers trigger young people toward science,"Andrea Ventura, Wanda Maria Alberico, Roberta Antolini, Silvia Arezzini, Lorenzo Bellagamba, Nicola Cavallo, Claudia Cecchi, Silvio Cherubini, Roberta Colalillo, Giuseppe Di Sciascio, Carla Distefano, Silvano Fuso, Giuliana Galati, Rebecca Hueting, Sandra Leone, Marcello Lissia, Silvia Miozzi, Daniele Mura, Alessandro Papa, Anna Parisi, Giovanni Maria Piacentino, Carlo Puggioni, Marco Radici, Sonia Sebastiani, Antonio Sidoti",20-October-2022,https://arxiv.org/abs/2210.11143,221011143
Two-center Interference in the Photoionization Delays of Kr2,"Saijoscha Heck, Meng Han, Denis Jelovina, Jia-Bao Ji, Conaill Perry, Xiaochun Gong, Robert Lucchese, Kiyoshi Ueda, Hans Jakob Woerner",20-October-2022,https://arxiv.org/abs/2210.11136,221011136
"Investigating Quantum Many-Body Systems with Tensor Networks, Machine Learning and Quantum Computers",Korbinian Kottmann,20-October-2022,https://arxiv.org/abs/2210.11130,221011130
Estimating the Jones polynomial for Ising anyons on noisy quantum computers,"Chris N. Self, Sofyan Iblisdir, Gavin K. Brennen, Konstantinos Meichanetzidis",20-October-2022,https://arxiv.org/abs/2210.11127,221011127
Numerical study of the Transverse Diffusion coefficient for a one component model of plasma,"Lorenzo Valvo, Andrea Carati",20-October-2022,https://arxiv.org/abs/2210.11125,221011125
Developments in Performance and Portability for MadGraph5_aMC@NLO,"Andrea Valassi, Taylor Childers, Laurence Field, Stefan Hageböck, Walter Hopkins, Olivier Mattelaer, Nathan Nichols, Stefan Roiser, David Smith",20-October-2022,https://arxiv.org/abs/2210.11122,221011122
Minimum Age of Information in Internet of Things with Opportunistic Channel Access,"Lei Wang, Rongfei Fan",20-October-2022,https://arxiv.org/abs/2210.11119,221011119
Bipolar single-molecule electroluminescence and electrofluorochromism,"Tzu-Chao Hung, Roberto Robles, Brian Kiraly, Julian H. Strik, Bram A. Rutten, Alexander A. Khajetoorians, Nicolas Lorente, Daniel Wegner",20-October-2022,https://arxiv.org/abs/2210.11118,221011118
Phase-space distributions of Bose-Einstein condensates in an optical lattice: Optimal shaping and reconstruction,"N. Dupont, F. Arrouas, L. Gabardos, N. Ombredane, J. Billy, B. Peaudecerf, D. Sugny, D. Guéry-Odelin",20-October-2022,https://arxiv.org/abs/2210.11112,221011112
A lab scale experiment for keV sterile neutrino search,"Y. C. Lee, H. B. Kim, H. L. Kim, S. K. Kim, Y. H. Kim, D. H. Kwon, H. S. Lim, H. S. Park, K. R. Woo, Y. S. Yoon",21-October-2022,https://arxiv.org/abs/2210.11108,221011108
"The photodetector, the heterodyne instrument, and the principle of instrument autonomy",Christopher S. Jackson,26-October-2022,https://arxiv.org/abs/2210.11100,221011100
Characteristics of quantum emitters in hexagonal boron nitride suitable for integration with nanophotonic platforms,"Hardy Schauffert, James C. Stewart, Sajid Ali, Stefan Walser, Helmut Hörner, Adarsh S. Prasad, Vitaly Babenko, Ye Fan, Dominik Eder, Kristian S. Thygesen, Stephan Hofmann, Bernhard C. Bayer, Sarah M. Skoff",20-October-2022,https://arxiv.org/abs/2210.11099,221011099
"Non-universal gauged lepton number for charged lepton masses hierarchy and $(g-2)_{e,μ}$",We-Fu Chang,20-October-2022,https://arxiv.org/abs/2210.11097,221011097
Weyl singularities in polaritonic multi-terminal Josephson junctions,"Ismaël Septembre, Julia S. Meyer, Dmitry D. Solnyshkov, Guillaume Malpuech",20-October-2022,https://arxiv.org/abs/2210.11088,221011088
Ion acoustic feature of collective Thomson scattering in non-equilibrium two-stream plasmas,"K. Sakai, T. Nishimoto, S. Isayama, S. Matsukiyo, Y. Kuramitsu",15-November-2022,https://arxiv.org/abs/2210.11086,221011086
Precision $μ^+μ^+$ and $μ^+e^-$ elastic scatterings,"Yu Hamada, Ryuichiro Kitano, Ryutaro Matsudo, Hiromasa Takaura",20-October-2022,https://arxiv.org/abs/2210.11083,221011083
Sequential Quantum Channel Discrimination,"Yonglong Li, Christoph Hirche, Marco Tomamichel",20-October-2022,https://arxiv.org/abs/2210.11079,221011079
Dynamical viscoelasticity of two-dimensional fluid membranes under oscillatory tensile loadings,"Masaya Santo, Naoki Takeishi, Naoto Yokoyama, Shigeo Wada",20-October-2022,https://arxiv.org/abs/2210.11074,221011074
Fractonic Luttinger Liquids and Supersolids in a Constrained Bose-Hubbard Model,"Philip Zechmann, Ehud Altman, Michael Knap, Johannes Feldmeier",20-October-2022,https://arxiv.org/abs/2210.11072,221011072
Lepton anomaly from QED diagrams with vacuum polarization insertions within the Mellin-Barnes representation,"O. P. Solovtsova, V. I. Lashkevich, L. P. Kaptari",20-October-2022,https://arxiv.org/abs/2210.11071,221011071
Holography of Information in AdS/CFT,"Robert de Mello Koch, Garreth Kemp",20-October-2022,https://arxiv.org/abs/2210.11066,221011066
Band gap enhancement in periodic frames using hierarchical structures,"Vinícius F. Dal Poggetto, Federico Bosia, Marco Miniaci, Nicola M. Pugno",20-October-2022,https://arxiv.org/abs/2210.11063,221011063
Spectral analysis of multidimensional current-driven plasma instabilities and turbulence in hollow cathode plumes,"Wai Hong Ronald Chan, Ken Hara, Jonathan M. Wang, Suhas S. Jain, Shahab Mirjalili, Iain D. Boyd",20-November-2022,https://arxiv.org/abs/2210.11056,221011056
On the Lagrangian Holographic Relation at $D\rightarrow2$ and $4$ Limits of Gravity,"H. Khodabakhshi, H. Lu, R. B. Mann",20-October-2022,https://arxiv.org/abs/2210.11028,221011028
