bid,uid,buy_date
74812,18942,2022-10-06
71426,611653,2022-03-11
25377,985048,2022-08-26
39060,431860,2022-04-18
10198,84571,2022-03-16
76573,863367,2022-06-17
69132,911093,2022-09-27
57586,74759,2022-03-09
97889,264233,2022-09-15
42017,593614,2022-03-26
60318,61996,2022-02-18
5384,445023,2022-03-24
79325,446617,2022-01-14
17724,424536,2022-08-21
81943,388311,2022-09-23
15638,900924,2022-03-17
55616,724162,2022-07-16
91049,270555,2022-12-09
93649,897020,2022-07-17
21200,432952,2022-04-21
13992,41897,2022-02-14
32925,699156,2022-11-05
86672,900356,2022-03-05
47492,498559,2022-07-16
36521,859811,2022-04-19
14826,956803,2022-03-08
39526,148699,2022-04-12
63289,847149,2022-11-03
13255,30677,2022-04-26
12779,899640,2022-10-18
62473,309008,2022-10-09
48904,554852,2022-11-16
45093,964672,2022-10-17
85252,337904,2022-12-17
83670,218775,2022-03-26
16321,597251,2022-10-27
60186,924917,2022-05-14
28183,510410,2022-04-22
38038,237598,2022-10-02
59084,155961,2022-07-20
66223,820869,2022-07-09
7230,569020,2022-02-08
72240,53949,2022-09-24
57269,731683,2022-10-28
84400,125915,2022-09-15
69825,145819,2022-11-14
68317,366747,2022-06-30
69305,980282,2022-06-30
44300,789306,2022-06-11
96766,185012,2022-08-10
74638,484625,2022-12-18
31272,296617,2022-03-24
32469,699929,2022-01-11
618,168770,2022-07-25
22012,610411,2022-02-11
15829,104986,2022-01-22
24401,53838,2022-06-17
84261,687475,2022-06-09
98820,164033,2022-05-17
57902,204769,2022-01-08
31905,233041,2022-12-20
50422,897272,2022-03-18
30082,601259,2022-11-29
88124,158845,2022-12-30
83456,847892,2022-04-04
90032,443617,2022-06-13
39553,512586,2022-11-01
81994,323285,2022-08-20
41490,367400,2022-08-26
7930,841993,2022-07-22
63696,736684,2022-02-22
44669,279189,2022-09-22
94599,13505,2022-09-18
44967,788905,2022-08-25
72512,621027,2022-07-09
65765,424834,2022-05-13
44380,43857,2022-08-24
52731,216113,2022-09-08
50637,311360,2022-08-14
51894,331242,2022-05-24
12064,24785,2022-09-25
17387,158583,2022-06-08
85070,961504,2022-11-02
36048,100202,2022-06-01
62282,122190,2022-03-22
74553,846150,2022-11-09
23508,398263,2022-08-20
37880,902045,2022-01-10
28364,962898,2022-08-18
57392,190409,2022-08-16
95134,140000,2022-07-09
14484,992498,2022-05-18
10859,601948,2022-04-04
11628,367932,2022-02-28
77824,324697,2022-01-22
37121,208937,2022-02-29
42350,844931,2022-12-05
7322,560360,2022-01-03
41012,706965,2022-03-17
51935,480905,2022-04-28
14873,52242,2022-12-10
55434,194631,2022-09-04
53871,122397,2022-11-05
7178,574761,2022-11-14
2465,744926,2022-02-10
33103,86364,2022-08-04
69764,359807,2022-07-02
60596,309955,2022-04-20
48866,68018,2022-09-01
53960,902811,2022-11-05
59362,74770,2022-07-12
38508,18801,2022-07-14
72309,639940,2022-11-26
92697,58132,2022-07-03
8411,236068,2022-03-15
85737,570650,2022-11-07
58492,857851,2022-05-27
83757,894695,2022-04-26
11179,976181,2022-09-19
69721,781901,2022-09-15
16054,884551,2022-06-16
90173,689659,2022-09-29
21735,153006,2022-12-30
42394,507719,2022-02-14
85492,662092,2022-07-15
50474,58291,2022-11-22
61705,214304,2022-12-28
43974,258653,2022-06-02
43398,349902,2022-07-11
70432,123711,2022-01-04
53127,280046,2022-04-09
31948,100794,2022-07-22
91208,732351,2022-12-01
28491,323343,2022-05-11
81688,406010,2022-01-30
19940,272434,2022-07-29
52672,787829,2022-09-05
34466,975353,2022-03-24
10715,603172,2022-10-12
18027,493000,2022-11-10
87079,908958,2022-07-30
72959,289785,2022-04-16
22687,489770,2022-08-15
98592,776631,2022-06-29
5599,937249,2022-09-14
17149,745813,2022-05-24
26,329012,2022-03-30
79844,543441,2022-04-07
86723,476899,2022-10-06
28970,209591,2022-11-12
68842,933840,2022-12-26
39977,814364,2022-01-18
51479,944368,2022-08-16
59041,587151,2022-02-08
63004,866765,2022-08-15
10615,641855,2022-06-30
84819,319685,2022-03-06
98500,154416,2022-03-11
92617,63054,2022-03-27
21280,418192,2022-05-28
6286,762022,2022-10-13
34851,807784,2022-02-02
12256,575411,2022-05-13
65579,858247,2022-07-21
59923,573830,2022-10-15
93691,482218,2022-05-14
46346,563278,2022-08-05
18517,729604,2022-06-30
48318,519732,2022-06-01
26343,375888,2022-01-15
15062,154777,2022-12-19
32088,663294,2022-09-09
74914,801036,2022-07-03
69565,808033,2022-04-18
57235,996879,2022-03-18
11083,81222,2022-05-23
54645,766194,2022-11-17
72873,874634,2022-01-19
37556,863065,2022-03-09
52623,747142,2022-11-12
6998,474251,2022-12-02
18334,382917,2022-11-01
82442,799311,2022-05-20
81065,894201,2022-01-09
65683,893215,2022-10-21
5614,129760,2022-03-10
87413,764125,2022-06-25
52143,503622,2022-01-04
45454,663574,2022-11-07
49300,948443,2022-11-24
35868,479393,2022-09-16
59650,773348,2022-09-13
97781,536845,2022-03-02
72307,327169,2022-11-16
93925,153722,2022-10-25
44491,786509,2022-10-28
78414,304158,2022-02-08
47955,182569,2022-04-21
28305,503179,2022-04-19
50165,437752,2022-07-14
70592,807671,2022-10-25
16527,407481,2022-08-05
16589,350963,2022-07-24
66353,480728,2022-03-14
42280,181672,2022-03-25
15267,21120,2022-09-18
15621,212908,2022-02-20
26941,598393,2022-10-09
35350,779318,2022-08-28
25621,268809,2022-02-06
86257,311492,2022-01-08
17114,606349,2022-12-18
17690,394742,2022-10-21
74175,907624,2022-04-06
90941,189101,2022-05-10
27615,372721,2022-03-20
34247,492352,2022-03-02
66073,195036,2022-09-05
36903,959323,2022-10-03
90733,560393,2022-12-24
32826,971488,2022-12-29
41626,17826,2022-06-16
73910,497998,2022-02-29
3478,237474,2022-06-12
34277,694758,2022-10-29
87430,971051,2022-12-08
71237,703816,2022-08-14
71278,486030,2022-06-11
81714,566959,2022-12-08
65736,293707,2022-12-01
82798,406727,2022-05-04
32262,635813,2022-11-24
80732,628974,2022-01-08
13919,398600,2022-05-10
90660,250191,2022-12-28
20261,640057,2022-03-20
515,665602,2022-04-24
4037,418512,2022-03-27
53915,129441,2022-11-10
70597,869618,2022-03-11
26689,796857,2022-07-05
35569,16536,2022-08-23
83409,990079,2022-12-03
87206,830415,2022-10-21
78931,572013,2022-12-29
13951,900389,2022-05-15
47127,232476,2022-03-01
27323,957716,2022-09-29
84065,495095,2022-10-03
63799,104196,2022-08-14
91819,555257,2022-01-27
79034,89580,2022-09-20
93976,466931,2022-07-25
11477,585760,2022-09-17
3009,396339,2022-09-04
79546,956308,2022-11-14
91645,275804,2022-06-05
81157,547174,2022-08-09
61669,456905,2022-01-21
93097,190597,2022-07-14
18086,201273,2022-10-04
22194,777331,2022-01-02
51979,805105,2022-09-12
99313,872673,2022-03-27
60735,800992,2022-10-06
21068,472459,2022-05-11
77997,423570,2022-08-15
68455,484502,2022-02-09
36062,359176,2022-10-30
49650,224532,2022-06-01
40915,979281,2022-09-28
17505,780903,2022-03-17
54307,624973,2022-08-16
88708,743907,2022-07-10
7707,92134,2022-08-01
31852,288205,2022-02-23
17741,681837,2022-03-15
55703,579641,2022-08-14
44349,288134,2022-06-27
10900,638443,2022-01-07
11854,839351,2022-11-02
65069,100377,2022-04-14
77308,515881,2022-07-25
23428,463727,2022-08-07
73419,216192,2022-12-23
26639,987595,2022-02-16
10234,988996,2022-03-23
84122,809688,2022-11-04
11125,7344,2022-02-06
89237,225841,2022-08-30
87932,76236,2022-09-21
31923,597442,2022-01-30
73390,491982,2022-02-02
84004,810056,2022-09-20
1192,391207,2022-01-19
22199,674313,2022-03-12
97703,656380,2022-04-22
97127,981462,2022-10-26
1841,361851,2022-11-25
8489,554505,2022-05-24
85831,644017,2022-04-02
50507,671430,2022-03-12
83570,734227,2022-04-03
48311,302462,2022-08-18
79755,879548,2022-01-29
86283,430933,2022-08-24
37692,107692,2022-08-17
60604,953625,2022-10-30
98124,937052,2022-05-27
17745,517195,2022-06-11
95404,559429,2022-01-24
8606,648189,2022-07-02
58042,999706,2022-02-21
75008,32247,2022-07-29
46461,660780,2022-04-28
21523,3790,2022-10-06
86619,341234,2022-06-07
39613,451613,2022-03-04
80898,727890,2022-03-14
63506,239163,2022-08-23
45874,86130,2022-07-21
82027,785780,2022-06-08
86243,69116,2022-05-26
49370,144854,2022-02-15
61540,411043,2022-10-26
96400,723467,2022-06-11
57012,90535,2022-05-24
60950,291366,2022-07-16
91116,267642,2022-02-08
58372,546098,2022-08-24
86435,976745,2022-04-18
2628,36137,2022-09-23
73505,797119,2022-11-19
67684,356619,2022-09-17
16344,792875,2022-10-05
97637,350932,2022-09-23
82223,262632,2022-04-03
84860,788571,2022-04-21
10085,484290,2022-08-12
63142,361471,2022-12-24
22799,749304,2022-04-23
90220,905718,2022-06-18
55646,44450,2022-01-01
3067,544226,2022-03-14
92700,429774,2022-05-29
90158,380252,2022-05-02
66906,499474,2022-05-14
35222,241697,2022-06-20
92780,582379,2022-05-24
10450,178949,2022-01-20
71463,191401,2022-08-24
72411,116666,2022-06-26
48860,561228,2022-12-04
59851,541686,2022-11-22
6405,350039,2022-03-22
48911,544757,2022-08-03
79755,783480,2022-07-09
5607,698889,2022-06-22
95495,326900,2022-01-01
38121,240718,2022-03-05
59768,885846,2022-10-05
35356,610965,2022-02-17
39666,628762,2022-01-27
2990,891967,2022-10-28
94422,340233,2022-04-20
68321,445844,2022-01-02
68019,916320,2022-03-08
61481,760270,2022-12-05
67790,809185,2022-10-21
38272,46709,2022-01-11
31921,267599,2022-04-16
58300,273772,2022-09-03
82417,232233,2022-07-17
65796,993826,2022-09-28
69102,648044,2022-04-22
52301,637274,2022-04-07
83571,828925,2022-02-24
98811,387331,2022-11-16
58071,183929,2022-02-20
13568,32556,2022-11-14
9651,200443,2022-01-26
54157,841054,2022-05-06
16330,845660,2022-08-25
55940,371198,2022-05-13
90534,160811,2022-01-19
98618,586020,2022-07-23
33217,770359,2022-07-25
99052,551253,2022-10-15
54186,964191,2022-02-27
19711,293919,2022-01-17
91822,308030,2022-10-26
8946,70909,2022-04-22
35796,921126,2022-11-09
18515,85930,2022-04-19
32589,343102,2022-05-16
54378,358900,2022-11-27
33991,206743,2022-05-22
52682,72808,2022-02-04
42910,336887,2022-02-18
81493,225574,2022-05-14
41519,717584,2022-06-29
3141,533390,2022-02-04
38698,985040,2022-04-05
906,296170,2022-12-23
1714,490016,2022-12-27
91335,144191,2022-05-17
20015,645090,2022-05-02
7016,597432,2022-03-19
56318,253643,2022-03-21
13307,771169,2022-01-20
98624,167918,2022-01-09
75602,913442,2022-02-06
49153,505258,2022-11-02
70943,44535,2022-10-02
57470,129019,2022-06-10
23675,266753,2022-03-21
57913,662668,2022-10-02
68881,516014,2022-02-14
75901,913732,2022-09-16
98137,146018,2022-01-26
19093,729773,2022-07-19
20527,387202,2022-09-26
40719,981113,2022-12-23
78645,227210,2022-10-12
37732,642402,2022-10-27
21848,356379,2022-10-14
93403,288274,2022-03-22
85245,233881,2022-01-10
49330,97486,2022-12-05
18273,969417,2022-03-12
32029,695731,2022-10-23
20324,63379,2022-11-04
47399,892206,2022-09-02
76827,644330,2022-09-01
46398,26674,2022-03-21
92198,744643,2022-08-22
19959,975051,2022-01-18
70162,54908,2022-09-24
74658,531613,2022-09-29
97763,233744,2022-11-13
38073,779201,2022-10-08
44781,587164,2022-04-01
45461,217912,2022-02-27
20950,351704,2022-04-21
65164,901551,2022-04-04
18977,558159,2022-12-03
83454,61177,2022-06-20
72245,731106,2022-09-14
27637,304605,2022-08-21
12234,109600,2022-07-02
86771,749005,2022-02-23
24383,465409,2022-12-18
89223,899050,2022-09-12
95282,696484,2022-03-07
97637,908547,2022-09-15
24101,124970,2022-07-01
87690,48789,2022-03-02
51904,981541,2022-12-08
11762,293224,2022-01-03
3806,715732,2022-01-21
81589,894406,2022-06-22
62682,584425,2022-10-28
4356,300506,2022-04-25
20881,339558,2022-03-24
58035,45014,2022-11-03
74819,854104,2022-03-01
74551,843011,2022-07-15
16742,246498,2022-01-15
46133,279690,2022-07-01
39146,55381,2022-05-27
6767,613847,2022-07-06
55265,571664,2022-09-10
79106,728202,2022-02-17
66896,808467,2022-12-11
77483,963145,2022-05-28
97525,986174,2022-05-08
75690,905697,2022-05-20
25343,289083,2022-01-21
69618,916657,2022-01-14
66434,680813,2022-11-03
90785,597350,2022-02-06
26846,771344,2022-07-23
3642,413293,2022-06-15
80956,598745,2022-02-18
19722,274658,2022-12-20
73808,553301,2022-10-07
80848,394145,2022-10-21
39186,144192,2022-12-12
27321,513927,2022-07-28
45098,198071,2022-08-07
16334,110771,2022-11-26
12027,144295,2022-05-06
45152,127613,2022-01-05
53128,694071,2022-10-18
93109,166305,2022-04-30
95047,48610,2022-12-20
91368,123705,2022-03-18
33371,722817,2022-12-21
48072,801531,2022-06-15
35852,994347,2022-09-29
41368,508385,2022-05-15
68528,756800,2022-10-24
8183,243972,2022-06-26
28885,595952,2022-07-03
45056,959671,2022-01-11
35561,59091,2022-03-27
73500,782099,2022-07-10
49051,724785,2022-10-10
59928,893647,2022-03-26
61197,141222,2022-09-17
90648,640701,2022-11-03
71319,614943,2022-07-20
20953,223624,2022-08-19
45128,662220,2022-09-03
77101,981153,2022-07-21
58921,579892,2022-04-09
85836,870533,2022-06-18
61047,436158,2022-06-11
86216,791018,2022-02-17
10065,37513,2022-02-20
91110,633371,2022-06-22
61526,944398,2022-09-18
76976,979454,2022-05-05
99950,482915,2022-08-21
23352,856529,2022-02-08
33471,358623,2022-07-29
14695,595527,2022-03-04
89094,757754,2022-07-14
79969,75035,2022-09-22
46094,294816,2022-02-09
44104,432884,2022-04-22
16650,420970,2022-09-14
50797,669091,2022-03-05
21152,666615,2022-12-12
81144,205209,2022-09-19
56719,827657,2022-09-27
52631,177474,2022-11-06
93766,493244,2022-07-06
36806,188563,2022-08-22
2777,87449,2022-05-13
60795,884856,2022-05-29
6145,202292,2022-02-29
33711,368306,2022-04-16
33600,838741,2022-10-10
75739,24936,2022-12-15
29198,91093,2022-06-04
26721,43805,2022-11-24
68294,944601,2022-01-26
29972,611922,2022-09-01
62175,68805,2022-07-05
16021,497939,2022-05-01
64076,432575,2022-01-02
75274,964167,2022-05-04
81632,272608,2022-12-05
74784,166992,2022-06-04
46261,249391,2022-05-20
28096,131373,2022-07-24
61330,517841,2022-02-07
1965,973324,2022-01-28
56662,838542,2022-07-20
51332,576259,2022-10-09
92716,906648,2022-03-29
58070,929250,2022-09-07
92067,496557,2022-03-11
69450,761820,2022-11-02
20501,868409,2022-09-15
34719,169305,2022-10-25
27036,352515,2022-12-04
90949,116620,2022-09-20
88264,55112,2022-10-22
97321,935498,2022-07-30
22680,777947,2022-11-25
90414,518180,2022-05-04
9700,538437,2022-12-12
61332,445796,2022-07-28
17253,844356,2022-07-28
35685,369785,2022-04-20
35920,810210,2022-03-23
40914,804245,2022-11-22
57492,361702,2022-07-29
78174,779282,2022-04-03
93071,509557,2022-10-12
85166,749782,2022-10-26
72378,563146,2022-09-30
15052,584305,2022-03-20
82302,690977,2022-02-10
12861,322575,2022-01-27
88983,519540,2022-04-09
50850,654820,2022-08-15
90490,33625,2022-02-23
64075,622041,2022-04-08
84557,830734,2022-04-12
30061,497350,2022-07-29
13697,313163,2022-01-04
77783,872713,2022-10-26
9284,364315,2022-01-30
57598,118762,2022-10-04
15261,25626,2022-11-11
1217,908859,2022-01-16
96701,969799,2022-09-10
49351,367313,2022-06-09
84314,956298,2022-01-01
2254,207211,2022-06-26
28131,770658,2022-07-06
8537,304509,2022-05-13
92351,751964,2022-04-24
87134,448895,2022-05-12
79611,349833,2022-07-14
65988,14892,2022-08-25
60782,578778,2022-09-08
3622,810104,2022-02-13
78320,879750,2022-07-21
14829,381733,2022-11-07
4003,538876,2022-03-01
9774,315517,2022-09-26
45696,244718,2022-06-28
4528,864384,2022-08-06
65234,132122,2022-05-09
46759,341942,2022-06-10
13407,660975,2022-04-17
16762,131152,2022-02-07
22600,483264,2022-01-17
61744,107606,2022-12-13
99682,749684,2022-09-30
11395,104583,2022-07-18
72237,308892,2022-06-12
30019,654011,2022-10-03
53267,909271,2022-04-27
68537,55011,2022-10-02
34274,700528,2022-07-20
35028,221856,2022-06-22
99659,808554,2022-07-12
27428,982005,2022-01-23
65068,614016,2022-05-30
27058,888702,2022-04-15
12607,210588,2022-11-23
33588,684056,2022-12-30
7431,500956,2022-07-06
86060,554436,2022-03-17
24479,908380,2022-09-01
884,413859,2022-03-12
57809,930195,2022-10-09
28161,906006,2022-07-26
59552,425968,2022-04-01
87234,904476,2022-04-16
12337,209944,2022-09-10
78558,875424,2022-04-13
18242,314857,2022-12-10
76147,30566,2022-02-23
53839,202926,2022-02-05
85209,732975,2022-07-22
49084,565369,2022-09-24
31643,997017,2022-06-05
67653,61609,2022-12-05
25625,962041,2022-02-21
12715,763042,2022-05-18
78282,459981,2022-07-11
29949,324713,2022-05-29
65831,43045,2022-07-04
59429,896622,2022-01-10
14635,566174,2022-02-04
69515,230848,2022-09-28
28837,879821,2022-03-30
62028,658727,2022-07-11
69051,73806,2022-01-23
37151,467976,2022-07-02
42872,386973,2022-12-18
73840,57526,2022-01-12
4467,228619,2022-11-05
61947,505763,2022-10-27
58648,322129,2022-01-02
80795,13251,2022-07-01
33329,87267,2022-07-06
43055,778039,2022-05-22
69602,669708,2022-01-13
94243,283104,2022-10-26
20860,916630,2022-01-16
33292,829309,2022-03-20
19830,187257,2022-09-06
84773,208929,2022-04-10
11961,182974,2022-11-07
97078,567669,2022-07-09
72389,289845,2022-04-19
1540,897974,2022-04-01
42995,920646,2022-07-11
74363,998522,2022-01-16
23615,437452,2022-04-01
16603,665762,2022-08-23
36546,111100,2022-09-11
22035,967923,2022-12-28
8017,690373,2022-07-11
20514,898414,2022-05-08
25010,72391,2022-05-25
45028,162221,2022-11-20
23782,122557,2022-03-25
85813,784756,2022-06-23
37376,856029,2022-08-27
40353,855849,2022-05-05
48026,558904,2022-11-07
8302,563067,2022-10-01
4292,978432,2022-10-21
69717,284733,2022-06-03
42647,903557,2022-12-10
2728,860903,2022-04-20
37323,304740,2022-07-08
11339,527333,2022-07-20
22340,846783,2022-04-02
46384,64580,2022-03-05
63008,507705,2022-08-25
22669,446771,2022-09-29
436,98494,2022-03-16
6534,721588,2022-07-27
90065,448714,2022-11-26
2199,409031,2022-01-07
55774,809722,2022-06-25
11549,135353,2022-10-27
72691,52297,2022-09-07
62681,102134,2022-08-24
37337,789306,2022-03-20
92635,501602,2022-12-13
3348,128972,2022-07-24
65851,442100,2022-01-16
23457,30783,2022-12-28
11149,365918,2022-04-13
91649,675696,2022-05-17
19562,473666,2022-09-19
10035,175178,2022-10-30
70326,2779,2022-06-30
85894,611738,2022-08-12
97816,818939,2022-10-01
57335,118218,2022-02-08
19417,551930,2022-04-24
35807,627969,2022-03-22
47342,10384,2022-10-29
85054,539895,2022-10-03
43172,590515,2022-02-05
33114,889460,2022-12-27
90171,440450,2022-04-24
40143,17429,2022-06-19
63303,233458,2022-11-15
7035,443239,2022-01-30
346,910360,2022-05-14
52123,553989,2022-12-10
26991,589964,2022-12-02
33786,636614,2022-06-10
64871,398037,2022-11-08
69301,118023,2022-05-17
60479,246974,2022-08-30
22965,726013,2022-05-25
72552,61601,2022-11-08
80504,101222,2022-12-22
99071,805691,2022-07-01
84557,982444,2022-09-17
74372,854769,2022-12-17
37345,276812,2022-03-21
11617,999655,2022-11-12
36138,808255,2022-09-30
92501,62013,2022-02-20
5843,231113,2022-11-25
30254,201320,2022-05-29
64064,576563,2022-06-13
24995,857150,2022-02-11
34800,286822,2022-12-05
59342,175217,2022-07-16
32168,339684,2022-03-11
88768,279282,2022-05-27
24561,221242,2022-11-11
13272,498446,2022-11-26
37749,489721,2022-06-17
39121,151693,2022-05-29
44373,112082,2022-08-01
72489,287421,2022-08-14
91587,308773,2022-03-25
40029,898056,2022-03-11
2704,811229,2022-11-25
48529,874705,2022-06-23
50113,724792,2022-04-18
24968,722703,2022-06-22
93162,45060,2022-08-27
55066,701664,2022-12-26
90776,751502,2022-01-27
22755,551409,2022-09-23
8121,197276,2022-04-04
84335,508167,2022-04-13
28162,358897,2022-11-30
2546,634607,2022-02-16
27652,63666,2022-05-05
79792,144530,2022-12-01
24162,447401,2022-10-13
31176,427043,2022-03-21
52838,43453,2022-09-28
46421,121639,2022-01-04
77843,448156,2022-06-13
77404,712697,2022-06-27
64870,236472,2022-05-20
65423,842251,2022-03-07
98992,993384,2022-03-28
16349,312093,2022-08-24
49742,389278,2022-12-12
56074,53549,2022-04-29
69490,158785,2022-11-02
7619,860710,2022-10-17
99848,565670,2022-05-20
44811,662230,2022-01-19
69855,713248,2022-01-09
19332,313949,2022-03-20
33783,941683,2022-08-04
41197,890324,2022-12-28
45045,576911,2022-12-06
98277,321723,2022-11-22
27394,234758,2022-09-16
51811,865993,2022-07-30
71863,640078,2022-11-27
38771,330433,2022-02-23
97910,677885,2022-03-10
87278,60397,2022-06-27
